"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10"
12649,1.52977E+12,40.847313,-96.767212,0
12669,1.52977E+12,,,
12689,1.52977E+12,,,
12709,1.52977E+12,,,
12729,1.52977E+12,,,
12749,1.52977E+12,40.847313,-96.767212,0
12769,1.52977E+12,,,
12789,1.52977E+12,,,
12809,1.52977E+12,,,
12829,1.52977E+12,,,
12849,1.52977E+12,40.847263,-96.76722,0
12869,1.52977E+12,,,
12889,1.52977E+12,,,
12909,1.52977E+12,,,
12929,1.52977E+12,,,
12949,1.52977E+12,40.847233,-96.767227,68.07
12969,1.52977E+12,,,
12989,1.52977E+12,,,
13009,1.52977E+12,,,
13029,1.52977E+12,,,
13049,1.52977E+12,40.847012,-96.767273,80.56
13069,1.52977E+12,,,
13089,1.52977E+12,,,
13109,1.52977E+12,,,
13129,1.52977E+12,,,
13149,1.52977E+12,40.846874,-96.767296,70.96
13169,1.52977E+12,,,
13189,1.52977E+12,,,
13209,1.52977E+12,,,
13229,1.52977E+12,,,
13249,1.52977E+12,40.846783,-96.767311,59.52
13269,1.52977E+12,,,
13289,1.52977E+12,,,
13309,1.52977E+12,,,
13329,1.52977E+12,,,
13349,1.52977E+12,40.846725,-96.767326,50.49
13369,1.52977E+12,,,
13389,1.52977E+12,,,
13409,1.52977E+12,,,
13429,1.52977E+12,,,
13449,1.52977E+12,40.846725,-96.767326,43.79
13469,1.52977E+12,,,
13489,1.52977E+12,,,
13509,1.52977E+12,,,
13529,1.52977E+12,,,
13549,1.52977E+12,40.846684,-96.767334,38.44
13569,1.52977E+12,,,
13589,1.52977E+12,,,
13609,1.52977E+12,,,
13629,1.52977E+12,,,
13649,1.52977E+12,40.846684,-96.767334,33.96
13669,1.52977E+12,,,
13689,1.52977E+12,,,
13709,1.52977E+12,,,
13729,1.52977E+12,,,
13749,1.52977E+12,40.846684,-96.767334,30.57
13769,1.52977E+12,,,
13789,1.52977E+12,,,
13809,1.52977E+12,,,
13829,1.52977E+12,,,
13849,1.52977E+12,40.846684,-96.767334,27.51
13869,1.52977E+12,,,
13889,1.52977E+12,,,
13909,1.52977E+12,,,
13929,1.52977E+12,,,
13949,1.52977E+12,40.846684,-96.767334,24.85
13969,1.52977E+12,,,
13989,1.52977E+12,,,
14009,1.52977E+12,,,
14029,1.52977E+12,,,
14049,1.52977E+12,40.846664,-96.767342,22.51
14069,1.52977E+12,,,
14089,1.52977E+12,,,
14109,1.52977E+12,,,
14129,1.52977E+12,,,
14149,1.52977E+12,40.846642,-96.767342,20.61
14169,1.52977E+12,,,
14189,1.52977E+12,,,
14209,1.52977E+12,,,
14229,1.52977E+12,,,
14249,1.52977E+12,40.846626,-96.767349,18.82
14269,1.52977E+12,,,
14289,1.52977E+12,,,
14309,1.52977E+12,,,
14329,1.52977E+12,,,
14349,1.52977E+12,40.846611,-96.767349,16.45
14369,1.52977E+12,,,
14389,1.52977E+12,,,
14409,1.52977E+12,,,
14429,1.52977E+12,,,
14449,1.52977E+12,40.8466,-96.767357,14.59
14469,1.52977E+12,,,
14489,1.52977E+12,,,
14509,1.52977E+12,,,
14529,1.52977E+12,,,
14549,1.52977E+12,40.846584,-96.767357,12.86
14569,1.52977E+12,,,
14589,1.52977E+12,,,
14609,1.52977E+12,,,
14629,1.52977E+12,,,
14649,1.52977E+12,40.846577,-96.767364,11.39
14669,1.52977E+12,,,
14689,1.52977E+12,,,
14709,1.52977E+12,,,
14729,1.52977E+12,,,
14749,1.52977E+12,40.846569,-96.767364,10.59
14769,1.52977E+12,,,
14789,1.52977E+12,,,
14809,1.52977E+12,,,
14829,1.52977E+12,,,
14849,1.52977E+12,40.846565,-96.767364,9.21
14869,1.52977E+12,,,
14889,1.52977E+12,,,
14909,1.52977E+12,,,
14929,1.52977E+12,,,
14949,1.52977E+12,40.846558,-96.767364,8.59
14969,1.52977E+12,,,
14989,1.52977E+12,,,
15009,1.52977E+12,,,
15029,1.52977E+12,,,
15049,1.52977E+12,40.846558,-96.767364,7.48
15069,1.52977E+12,,,
15089,1.52977E+12,,,
15109,1.52977E+12,,,
15129,1.52977E+12,,,
15149,1.52977E+12,40.846558,-96.767364,7.06
15169,1.52977E+12,,,
15189,1.52977E+12,,,
15209,1.52977E+12,,,
15229,1.52977E+12,,,
15249,1.52977E+12,40.846558,-96.767364,6.42
15269,1.52977E+12,,,
15289,1.52977E+12,,,
15309,1.52977E+12,,,
15329,1.52977E+12,,,
15349,1.52977E+12,40.846558,-96.767364,5.84
15369,1.52977E+12,,,
15389,1.52977E+12,,,
15409,1.52977E+12,,,
15429,1.52977E+12,,,
15449,1.52977E+12,40.846558,-96.767364,5.31
15469,1.52977E+12,,,
15489,1.52977E+12,,,
15509,1.52977E+12,,,
15529,1.52977E+12,,,
15549,1.52977E+12,40.846558,-96.767364,4.84
15569,1.52977E+12,,,
15589,1.52977E+12,,,
15609,1.52977E+12,,,
15629,1.52977E+12,,,
15649,1.52977E+12,40.846558,-96.767364,4.42
15669,1.52977E+12,,,
15689,1.52977E+12,,,
15709,1.52977E+12,,,
15729,1.52977E+12,,,
15749,1.52977E+12,40.846558,-96.767364,3.97
15769,1.52977E+12,,,
15789,1.52977E+12,,,
15809,1.52977E+12,,,
15829,1.52977E+12,,,
15849,1.52977E+12,40.846558,-96.767364,3.8
15869,1.52977E+12,,,
15889,1.52977E+12,,,
15909,1.52977E+12,,,
15929,1.52977E+12,,,
15949,1.52977E+12,40.846558,-96.767364,3.44
15969,1.52977E+12,,,
15989,1.52977E+12,,,
16009,1.52977E+12,,,
16029,1.52977E+12,,,
16049,1.52977E+12,40.846558,-96.767364,0
16069,1.52977E+12,,,
16089,1.52977E+12,,,
16109,1.52977E+12,,,
16129,1.52977E+12,,,
16149,1.52977E+12,40.846558,-96.767364,0
16169,1.52977E+12,,,
16189,1.52977E+12,,,
16209,1.52977E+12,,,
16229,1.52977E+12,,,
16249,1.52977E+12,40.846558,-96.767364,0
16269,1.52977E+12,,,
16289,1.52977E+12,,,
16309,1.52977E+12,,,
16329,1.52977E+12,,,
16349,1.52977E+12,40.846558,-96.767364,0
16369,1.52977E+12,,,
16389,1.52977E+12,,,
16409,1.52977E+12,,,
16429,1.52977E+12,,,
16449,1.52977E+12,40.846558,-96.767364,0
16469,1.52977E+12,,,
16489,1.52977E+12,,,
16509,1.52977E+12,,,
16529,1.52977E+12,,,
16549,1.52977E+12,40.846558,-96.767364,0
16569,1.52977E+12,,,
16589,1.52977E+12,,,
16609,1.52977E+12,,,
16629,1.52977E+12,,,
16649,1.52977E+12,40.846558,-96.767364,0
16669,1.52977E+12,,,
16689,1.52977E+12,,,
16709,1.52977E+12,,,
16729,1.52977E+12,,,
16749,1.52977E+12,40.846558,-96.767364,0
16769,1.52977E+12,,,
16789,1.52977E+12,,,
16809,1.52977E+12,,,
16829,1.52977E+12,,,
16849,1.52977E+12,40.846558,-96.767364,0
16869,1.52977E+12,,,
16889,1.52977E+12,,,
16909,1.52977E+12,,,
16929,1.52977E+12,,,
16949,1.52977E+12,40.846558,-96.767364,0
16969,1.52977E+12,,,
16989,1.52977E+12,,,
17009,1.52977E+12,,,
17029,1.52977E+12,,,
17049,1.52977E+12,40.846558,-96.767364,0
17069,1.52977E+12,,,
17089,1.52977E+12,,,
17109,1.52977E+12,,,
17129,1.52977E+12,,,
17149,1.52977E+12,40.846554,-96.767364,0
17169,1.52977E+12,,,
17189,1.52977E+12,,,
17209,1.52977E+12,,,
17229,1.52977E+12,,,
17249,1.52977E+12,40.846554,-96.767364,0
17269,1.52977E+12,,,
17289,1.52977E+12,,,
17309,1.52977E+12,,,
17329,1.52977E+12,,,
17349,1.52977E+12,40.846554,-96.767364,0
17369,1.52977E+12,,,
17389,1.52977E+12,,,
17409,1.52977E+12,,,
17429,1.52977E+12,,,
17449,1.52977E+12,40.846554,-96.767364,2.22
17469,1.52977E+12,,,
17489,1.52977E+12,,,
17509,1.52977E+12,,,
17529,1.52977E+12,,,
17549,1.52977E+12,40.84655,-96.767364,3.05
17569,1.52977E+12,,,
17589,1.52977E+12,,,
17609,1.52977E+12,,,
17629,1.52977E+12,,,
17649,1.52977E+12,40.84655,-96.767372,3.81
17669,1.52977E+12,,,
17689,1.52977E+12,,,
17709,1.52977E+12,,,
17729,1.52977E+12,,,
17749,1.52977E+12,40.846546,-96.767372,4.36
17769,1.52977E+12,,,
17789,1.52977E+12,,,
17809,1.52977E+12,,,
17829,1.52977E+12,,,
17849,1.52977E+12,40.846546,-96.76738,4.92
17869,1.52977E+12,,,
17889,1.52977E+12,,,
17909,1.52977E+12,,,
17929,1.52977E+12,,,
17949,1.52977E+12,40.846542,-96.76738,5.25
17969,1.52977E+12,,,
17989,1.52977E+12,,,
18009,1.52977E+12,,,
18029,1.52977E+12,,,
18049,1.52977E+12,40.846539,-96.767387,5.72
18069,1.52977E+12,,,
18089,1.52977E+12,,,
18109,1.52977E+12,,,
18129,1.52977E+12,,,
18149,1.52977E+12,40.846535,-96.767395,6
18169,1.52977E+12,,,
18189,1.52977E+12,,,
18209,1.52977E+12,,,
18229,1.52977E+12,,,
18249,1.52977E+12,40.846531,-96.767395,6.19
18269,1.52977E+12,,,
18289,1.52977E+12,,,
18309,1.52977E+12,,,
18329,1.52977E+12,,,
18349,1.52977E+12,40.846527,-96.767403,6.32
18369,1.52977E+12,,,
18389,1.52977E+12,,,
18409,1.52977E+12,,,
18429,1.52977E+12,,,
18449,1.52977E+12,40.846527,-96.767403,6.19
18469,1.52977E+12,,,
18489,1.52977E+12,,,
18509,1.52977E+12,,,
18529,1.52977E+12,,,
18549,1.52977E+12,40.846527,-96.767403,6.22
18569,1.52977E+12,,,
18589,1.52977E+12,,,
18609,1.52977E+12,,,
18629,1.52977E+12,,,
18649,1.52977E+12,40.846523,-96.76741,6.19
18669,1.52977E+12,,,
18689,1.52977E+12,,,
18709,1.52977E+12,,,
18729,1.52977E+12,,,
18749,1.52977E+12,40.84652,-96.76741,6.23
18769,1.52977E+12,,,
18789,1.52977E+12,,,
18809,1.52977E+12,,,
18829,1.52977E+12,,,
18849,1.52977E+12,40.846516,-96.767418,5.96
18869,1.52977E+12,,,
18889,1.52977E+12,,,
18909,1.52977E+12,,,
18929,1.52977E+12,,,
18949,1.52977E+12,40.846516,-96.767418,6.09
18969,1.52977E+12,,,
18989,1.52977E+12,,,
19009,1.52977E+12,,,
19029,1.52977E+12,,,
19049,1.52977E+12,40.846512,-96.767426,6
19069,1.52977E+12,,,
19089,1.52977E+12,,,
19109,1.52977E+12,,,
19129,1.52977E+12,,,
19149,1.52977E+12,40.846508,-96.767426,5.91
19169,1.52977E+12,,,
19189,1.52977E+12,,,
19209,1.52977E+12,,,
19229,1.52977E+12,,,
19249,1.52977E+12,40.846504,-96.767433,5.99
19269,1.52977E+12,,,
19289,1.52977E+12,,,
19309,1.52977E+12,,,
19329,1.52977E+12,,,
19349,1.52977E+12,40.846504,-96.767441,5.93
19369,1.52977E+12,,,
19389,1.52977E+12,,,
19409,1.52977E+12,,,
19429,1.52977E+12,,,
19449,1.52977E+12,40.846504,-96.767441,5.87
19469,1.52977E+12,,,
19489,1.52977E+12,,,
19509,1.52977E+12,,,
19529,1.52977E+12,,,
19549,1.52977E+12,40.8465,-96.767441,5.81
19569,1.52977E+12,,,
19589,1.52977E+12,,,
19609,1.52977E+12,,,
19629,1.52977E+12,,,
19649,1.52977E+12,40.846497,-96.767441,5.88
19669,1.52977E+12,,,
19689,1.52977E+12,,,
19709,1.52977E+12,,,
19729,1.52977E+12,,,
19749,1.52977E+12,40.846493,-96.767441,5.89
19769,1.52977E+12,,,
19789,1.52977E+12,,,
19809,1.52977E+12,,,
19829,1.52977E+12,,,
19849,1.52977E+12,40.846493,-96.767448,5.81
19869,1.52977E+12,,,
19889,1.52977E+12,,,
19909,1.52977E+12,,,
19929,1.52977E+12,,,
19949,1.52977E+12,40.846489,-96.767448,5.84
19969,1.52977E+12,,,
19989,1.52977E+12,,,
20009,1.52977E+12,,,
20029,1.52977E+12,,,
20049,1.52977E+12,40.846485,-96.767456,5.58
20069,1.52977E+12,,,
20089,1.52977E+12,,,
20109,1.52977E+12,,,
20129,1.52977E+12,,,
20149,1.52977E+12,40.846485,-96.767456,5.85
20169,1.52977E+12,,,
20189,1.52977E+12,,,
20209,1.52977E+12,,,
20229,1.52977E+12,,,
20249,1.52977E+12,40.846485,-96.767464,5.56
20269,1.52977E+12,,,
20289,1.52977E+12,,,
20309,1.52977E+12,,,
20329,1.52977E+12,,,
20349,1.52977E+12,40.846481,-96.767464,5.54
20369,1.52977E+12,,,
20389,1.52977E+12,,,
20409,1.52977E+12,,,
20429,1.52977E+12,,,
20449,1.52977E+12,40.846458,-96.767471,5.61
20469,1.52977E+12,,,
20489,1.52977E+12,,,
20509,1.52977E+12,,,
20529,1.52977E+12,,,
20549,1.52977E+12,40.846447,-96.767479,5.54
20569,1.52977E+12,,,
20589,1.52977E+12,,,
20609,1.52977E+12,,,
20629,1.52977E+12,,,
20649,1.52977E+12,40.846443,-96.767479,5.55
20669,1.52977E+12,,,
20689,1.52977E+12,,,
20709,1.52977E+12,,,
20729,1.52977E+12,,,
20749,1.52977E+12,40.846439,-96.767479,5.43
20769,1.52977E+12,,,
20789,1.52977E+12,,,
20809,1.52977E+12,,,
20829,1.52977E+12,,,
20849,1.52977E+12,40.846436,-96.767479,5.35
20869,1.52977E+12,,,
20889,1.52977E+12,,,
20909,1.52977E+12,,,
20929,1.52977E+12,,,
20949,1.52977E+12,40.846432,-96.767487,5.36
20969,1.52977E+12,,,
20989,1.52977E+12,,,
21009,1.52977E+12,,,
21029,1.52977E+12,,,
21049,1.52977E+12,40.846432,-96.767487,5.4
21069,1.52977E+12,,,
21089,1.52977E+12,,,
21109,1.52977E+12,,,
21129,1.52977E+12,,,
21149,1.52977E+12,40.846428,-96.767494,5.22
21169,1.52977E+12,,,
21189,1.52977E+12,,,
21209,1.52977E+12,,,
21229,1.52977E+12,,,
21249,1.52977E+12,40.846428,-96.767494,5.38
21269,1.52977E+12,,,
21289,1.52977E+12,,,
21309,1.52977E+12,,,
21329,1.52977E+12,,,
21349,1.52977E+12,40.846428,-96.767494,5.2
21369,1.52977E+12,,,
21389,1.52977E+12,,,
21409,1.52977E+12,,,
21429,1.52977E+12,,,
21449,1.52977E+12,40.846424,-96.767502,5.05
21469,1.52977E+12,,,
21489,1.52977E+12,,,
21509,1.52977E+12,,,
21529,1.52977E+12,,,
21549,1.52977E+12,40.846424,-96.767502,5.32
21569,1.52977E+12,,,
21589,1.52977E+12,,,
21609,1.52977E+12,,,
21629,1.52977E+12,,,
21649,1.52977E+12,40.84642,-96.767502,5.16
21669,1.52977E+12,,,
21689,1.52977E+12,,,
21709,1.52977E+12,,,
21729,1.52977E+12,,,
21749,1.52977E+12,40.846416,-96.767509,5.12
21769,1.52977E+12,,,
21789,1.52977E+12,,,
21809,1.52977E+12,,,
21829,1.52977E+12,,,
21849,1.52977E+12,40.846416,-96.767509,5.08
21869,1.52977E+12,,,
21889,1.52977E+12,,,
21909,1.52977E+12,,,
21929,1.52977E+12,,,
21949,1.52977E+12,40.846405,-96.767525,4.97
21969,1.52977E+12,,,
21989,1.52977E+12,,,
22009,1.52977E+12,,,
22029,1.52977E+12,,,
22049,1.52977E+12,40.846405,-96.767532,5.18
22069,1.52977E+12,,,
22089,1.52977E+12,,,
22109,1.52977E+12,,,
22129,1.52977E+12,,,
22149,1.52977E+12,40.846405,-96.767532,4.97
22169,1.52977E+12,,,
22189,1.52977E+12,,,
22209,1.52977E+12,,,
22229,1.52977E+12,,,
22249,1.52977E+12,40.846401,-96.767532,4.96
22269,1.52977E+12,,,
22289,1.52977E+12,,,
22309,1.52977E+12,,,
22329,1.52977E+12,,,
22349,1.52977E+12,40.846401,-96.76754,4.67
22369,1.52977E+12,,,
22389,1.52977E+12,,,
22409,1.52977E+12,,,
22429,1.52977E+12,,,
22449,1.52977E+12,40.846401,-96.76754,4.72
22469,1.52977E+12,,,
22489,1.52977E+12,,,
22509,1.52977E+12,,,
22529,1.52977E+12,,,
22549,1.52977E+12,40.846397,-96.76754,4.33
22569,1.52977E+12,,,
22589,1.52977E+12,,,
22609,1.52977E+12,,,
22629,1.52977E+12,,,
22649,1.52977E+12,40.846397,-96.76754,4.27
22669,1.52977E+12,,,
22689,1.52977E+12,,,
22709,1.52977E+12,,,
22729,1.52977E+12,,,
22749,1.52977E+12,40.846394,-96.767548,3.94
22769,1.52977E+12,,,
22789,1.52977E+12,,,
22809,1.52977E+12,,,
22829,1.52977E+12,,,
22849,1.52977E+12,40.846394,-96.767548,3.88
22869,1.52977E+12,,,
22889,1.52977E+12,,,
22909,1.52977E+12,,,
22929,1.52977E+12,,,
22949,1.52977E+12,40.846394,-96.767548,3.83
22969,1.52977E+12,,,
22989,1.52977E+12,,,
23009,1.52977E+12,,,
23029,1.52977E+12,,,
23049,1.52977E+12,40.846394,-96.767548,3.72
23069,1.52977E+12,,,
23089,1.52977E+12,,,
23109,1.52977E+12,,,
23129,1.52977E+12,,,
23149,1.52977E+12,40.84639,-96.767555,3.46
23169,1.52977E+12,,,
23189,1.52977E+12,,,
23209,1.52977E+12,,,
23229,1.52977E+12,,,
23249,1.52977E+12,40.84639,-96.767555,3.22
23269,1.52977E+12,,,
23289,1.52977E+12,,,
23309,1.52977E+12,,,
23329,1.52977E+12,,,
23349,1.52977E+12,40.84639,-96.767555,2.97
23369,1.52977E+12,,,
23389,1.52977E+12,,,
23409,1.52977E+12,,,
23429,1.52977E+12,,,
23449,1.52977E+12,40.84639,-96.767555,3.14
23469,1.52977E+12,,,
23489,1.52977E+12,,,
23509,1.52977E+12,,,
23529,1.52977E+12,,,
23549,1.52977E+12,40.846386,-96.767555,2.76
23569,1.52977E+12,,,
23589,1.52977E+12,,,
23609,1.52977E+12,,,
23629,1.52977E+12,,,
23649,1.52977E+12,40.846386,-96.767555,2.61
23669,1.52977E+12,,,
23689,1.52977E+12,,,
23709,1.52977E+12,,,
23729,1.52977E+12,,,
23749,1.52977E+12,40.846386,-96.767555,2.43
23769,1.52977E+12,,,
23789,1.52977E+12,,,
23809,1.52977E+12,,,
23829,1.52977E+12,,,
23849,1.52977E+12,40.846386,-96.767555,2.27
23869,1.52977E+12,,,
23889,1.52977E+12,,,
23909,1.52977E+12,,,
23929,1.52977E+12,,,
23949,1.52977E+12,40.846386,-96.767563,2.14
23969,1.52977E+12,,,
23989,1.52977E+12,,,
24009,1.52977E+12,,,
24029,1.52977E+12,,,
24049,1.52977E+12,40.846386,-96.767563,2.01
24069,1.52977E+12,,,
24089,1.52977E+12,,,
24109,1.52977E+12,,,
24129,1.52977E+12,,,
24149,1.52977E+12,40.846386,-96.767563,2
24169,1.52977E+12,,,
24189,1.52977E+12,,,
24209,1.52977E+12,,,
24229,1.52977E+12,,,
24249,1.52977E+12,40.846386,-96.767563,1.54
24269,1.52977E+12,,,
24289,1.52977E+12,,,
24309,1.52977E+12,,,
24329,1.52977E+12,,,
24349,1.52977E+12,40.846386,-96.767563,1.43
24369,1.52977E+12,,,
24389,1.52977E+12,,,
24409,1.52977E+12,,,
24429,1.52977E+12,,,
24449,1.52977E+12,40.846386,-96.767563,1.31
24469,1.52977E+12,,,
24489,1.52977E+12,,,
24509,1.52977E+12,,,
24529,1.52977E+12,,,
24549,1.52977E+12,40.846386,-96.767563,1.09
24569,1.52977E+12,,,
24589,1.52977E+12,,,
24609,1.52977E+12,,,
24629,1.52977E+12,,,
24649,1.52977E+12,40.846382,-96.767563,0
24669,1.52977E+12,,,
24689,1.52977E+12,,,
24709,1.52977E+12,,,
24729,1.52977E+12,,,
24749,1.52977E+12,40.846382,-96.767563,0
24769,1.52977E+12,,,
24789,1.52977E+12,,,
24809,1.52977E+12,,,
24829,1.52977E+12,,,
24849,1.52977E+12,40.846382,-96.767563,0
24869,1.52977E+12,,,
24889,1.52977E+12,,,
24909,1.52977E+12,,,
24929,1.52977E+12,,,
24949,1.52977E+12,40.846382,-96.767563,0
24969,1.52977E+12,,,
24989,1.52977E+12,,,
25009,1.52977E+12,,,
25029,1.52977E+12,,,
25049,1.52977E+12,40.846382,-96.767563,0
25069,1.52977E+12,,,
25089,1.52977E+12,,,
25109,1.52977E+12,,,
25129,1.52977E+12,,,
25149,1.52977E+12,40.846382,-96.767563,0
25169,1.52977E+12,,,
25189,1.52977E+12,,,
25209,1.52977E+12,,,
25229,1.52977E+12,,,
25249,1.52977E+12,40.846382,-96.767563,0
25269,1.52977E+12,,,
25289,1.52977E+12,,,
25309,1.52977E+12,,,
25329,1.52977E+12,,,
25349,1.52977E+12,40.846382,-96.767563,0
25369,1.52977E+12,,,
25389,1.52977E+12,,,
25409,1.52977E+12,,,
25429,1.52977E+12,,,
25449,1.52977E+12,40.846382,-96.767563,0
25469,1.52977E+12,,,
25489,1.52977E+12,,,
25509,1.52977E+12,,,
25529,1.52977E+12,,,
25549,1.52977E+12,40.846382,-96.767563,0
25569,1.52977E+12,,,
25589,1.52977E+12,,,
25609,1.52977E+12,,,
25629,1.52977E+12,,,
25649,1.52977E+12,40.846382,-96.767563,0
25669,1.52977E+12,,,
25689,1.52977E+12,,,
25709,1.52977E+12,,,
25729,1.52977E+12,,,
25749,1.52977E+12,40.846382,-96.767563,0
25769,1.52977E+12,,,
25789,1.52977E+12,,,
25809,1.52977E+12,,,
25829,1.52977E+12,,,
25849,1.52977E+12,40.846382,-96.767563,0
25869,1.52977E+12,,,
25889,1.52977E+12,,,
25909,1.52977E+12,,,
25929,1.52977E+12,,,
25949,1.52977E+12,40.846382,-96.767563,0
25969,1.52977E+12,,,
25989,1.52977E+12,,,
26009,1.52977E+12,,,
26029,1.52977E+12,,,
26049,1.52977E+12,40.846382,-96.767563,0
26069,1.52977E+12,,,
26089,1.52977E+12,,,
26109,1.52977E+12,,,
26129,1.52977E+12,,,
26149,1.52977E+12,40.846382,-96.767563,0
26169,1.52977E+12,,,
26189,1.52977E+12,,,
26209,1.52977E+12,,,
26229,1.52977E+12,,,
26249,1.52977E+12,40.846382,-96.767563,0
26269,1.52977E+12,,,
26289,1.52977E+12,,,
26309,1.52977E+12,,,
26329,1.52977E+12,,,
26349,1.52977E+12,40.846382,-96.767563,0
26369,1.52977E+12,,,
26389,1.52977E+12,,,
26409,1.52977E+12,,,
26429,1.52977E+12,,,
26449,1.52977E+12,40.846382,-96.767563,0
26469,1.52977E+12,,,
26489,1.52977E+12,,,
26509,1.52977E+12,,,
26529,1.52977E+12,,,
26549,1.52977E+12,40.846382,-96.767563,0
26569,1.52977E+12,,,
26589,1.52977E+12,,,
26609,1.52977E+12,,,
26629,1.52977E+12,,,
26649,1.52977E+12,40.846382,-96.767563,0
26669,1.52977E+12,,,
26689,1.52977E+12,,,
26709,1.52977E+12,,,
26729,1.52977E+12,,,
26749,1.52977E+12,40.846382,-96.767563,0
26769,1.52977E+12,,,
26789,1.52977E+12,,,
26809,1.52977E+12,,,
26829,1.52977E+12,,,
26849,1.52977E+12,40.846382,-96.767563,0
26869,1.52977E+12,,,
26889,1.52977E+12,,,
26909,1.52977E+12,,,
26929,1.52977E+12,,,
26949,1.52977E+12,40.846382,-96.767563,0
26969,1.52977E+12,,,
26989,1.52977E+12,,,
27009,1.52977E+12,,,
27029,1.52977E+12,,,
27049,1.52977E+12,40.846382,-96.767563,0
27069,1.52977E+12,,,
27089,1.52977E+12,,,
27109,1.52977E+12,,,
27129,1.52977E+12,,,
27149,1.52977E+12,40.846382,-96.767563,0
27169,1.52977E+12,,,
27189,1.52977E+12,,,
27209,1.52977E+12,,,
27229,1.52977E+12,,,
27249,1.52977E+12,40.846382,-96.767563,0
27269,1.52977E+12,,,
27289,1.52977E+12,,,
27309,1.52977E+12,,,
27329,1.52977E+12,,,
27349,1.52977E+12,40.846382,-96.767563,0
27369,1.52977E+12,,,
27389,1.52977E+12,,,
27409,1.52977E+12,,,
27429,1.52977E+12,,,
27449,1.52977E+12,40.846382,-96.767563,0
27469,1.52977E+12,,,
27489,1.52977E+12,,,
27509,1.52977E+12,,,
27529,1.52977E+12,,,
27549,1.52977E+12,40.846382,-96.767563,0
27569,1.52977E+12,,,
27589,1.52977E+12,,,
27609,1.52977E+12,,,
27629,1.52977E+12,,,
27649,1.52977E+12,40.846382,-96.767563,0
27669,1.52977E+12,,,
27689,1.52977E+12,,,
27709,1.52977E+12,,,
27729,1.52977E+12,,,
27749,1.52977E+12,40.846382,-96.767563,0
27769,1.52977E+12,,,
27789,1.52977E+12,,,
27809,1.52977E+12,,,
27829,1.52977E+12,,,
27849,1.52977E+12,40.846382,-96.767563,0
27869,1.52977E+12,,,
27889,1.52977E+12,,,
27909,1.52977E+12,,,
27929,1.52977E+12,,,
27949,1.52977E+12,40.846382,-96.767563,0
27969,1.52977E+12,,,
27989,1.52977E+12,,,
28009,1.52977E+12,,,
28029,1.52977E+12,,,
28049,1.52977E+12,40.846382,-96.767563,0
28069,1.52977E+12,,,
28089,1.52977E+12,,,
28109,1.52977E+12,,,
28129,1.52977E+12,,,
28149,1.52977E+12,40.846382,-96.767563,0
28169,1.52977E+12,,,
28189,1.52977E+12,,,
28209,1.52977E+12,,,
28229,1.52977E+12,,,
28249,1.52977E+12,40.846382,-96.767563,0
28269,1.52977E+12,,,
28289,1.52977E+12,,,
28309,1.52977E+12,,,
28329,1.52977E+12,,,
28349,1.52977E+12,40.846382,-96.767563,0
28369,1.52977E+12,,,
28389,1.52977E+12,,,
28409,1.52977E+12,,,
28429,1.52977E+12,,,
28449,1.52977E+12,40.846382,-96.767563,0
28469,1.52977E+12,,,
28489,1.52977E+12,,,
28509,1.52977E+12,,,
28529,1.52977E+12,,,
28549,1.52977E+12,40.846382,-96.767563,0
28569,1.52977E+12,,,
28589,1.52977E+12,,,
28609,1.52977E+12,,,
28629,1.52977E+12,,,
28649,1.52977E+12,40.846382,-96.767563,0
28669,1.52977E+12,,,
28689,1.52977E+12,,,
28709,1.52977E+12,,,
28729,1.52977E+12,,,
28749,1.52977E+12,40.846382,-96.767563,0
28769,1.52977E+12,,,
28789,1.52977E+12,,,
28809,1.52977E+12,,,
28829,1.52977E+12,,,
28849,1.52977E+12,40.846382,-96.767563,0
28869,1.52977E+12,,,
28889,1.52977E+12,,,
28909,1.52977E+12,,,
28929,1.52977E+12,,,
28949,1.52977E+12,40.846382,-96.767563,0
28969,1.52977E+12,,,
28989,1.52977E+12,,,
29009,1.52977E+12,,,
29029,1.52977E+12,,,
29049,1.52977E+12,40.846382,-96.767563,0
29069,1.52977E+12,,,
29089,1.52977E+12,,,
29109,1.52977E+12,,,
29129,1.52977E+12,,,
29149,1.52977E+12,40.846382,-96.767563,0
29169,1.52977E+12,,,
29189,1.52977E+12,,,
29209,1.52977E+12,,,
29229,1.52977E+12,,,
29249,1.52977E+12,40.846382,-96.767563,0
29269,1.52977E+12,,,
29289,1.52977E+12,,,
29309,1.52977E+12,,,
29329,1.52977E+12,,,
29349,1.52977E+12,40.846382,-96.767563,0
29369,1.52977E+12,,,
29389,1.52977E+12,,,
29409,1.52977E+12,,,
29429,1.52977E+12,,,
29449,1.52977E+12,40.846382,-96.767563,0
29469,1.52977E+12,,,
29489,1.52977E+12,,,
29509,1.52977E+12,,,
29529,1.52977E+12,,,
29549,1.52977E+12,40.846382,-96.767563,0
29569,1.52977E+12,,,
29589,1.52977E+12,,,
29609,1.52977E+12,,,
29629,1.52977E+12,,,
29649,1.52977E+12,40.846382,-96.767563,0
29669,1.52977E+12,,,
29689,1.52977E+12,,,
29709,1.52977E+12,,,
29729,1.52977E+12,,,
